"Open","High","Low","Close","Volume","Adjusted","date"
4.76,4.8,4.72,4.79,12510700,4.5354,"2014-04-04"
4.79,4.79,4.79,4.79,0,4.5354,"2014-04-07"
4.76,4.89,4.74,4.89,16161600,4.63009,"2014-04-08"
4.89,4.92,4.85,4.89,11507700,4.63009,"2014-04-09"
4.89,4.95,4.86,4.92,17756800,4.65849,"2014-04-10"
4.91,4.94,4.88,4.92,13816100,4.65849,"2014-04-11"
4.92,4.95,4.87,4.91,9681100,4.64902,"2014-04-14"
4.9,4.9,4.82,4.83,11075300,4.57328,"2014-04-15"
4.81,4.84,4.78,4.81,7727900,4.55434,"2014-04-16"
4.8,4.84,4.79,4.83,6495900,4.57328,"2014-04-17"
4.82,4.84,4.79,4.82,5392700,4.56381,"2014-04-18"
4.79,4.82,4.72,4.79,7933400,4.5354,"2014-04-21"
4.76,4.78,4.68,4.76,6513900,4.507,"2014-04-22"
4.76,4.79,4.7,4.75,5155300,4.49753,"2014-04-23"
4.74,4.75,4.67,4.68,5195200,4.43125,"2014-04-24"
4.66,4.68,4.52,4.52,8932900,4.27975,"2014-04-25"
4.52,4.55,4.39,4.41,8479800,4.1756,"2014-04-28"
4.38,4.5,4.37,4.48,6783800,4.24188,"2014-04-29"
4.48,4.48,4.42,4.44,5668100,4.20401,"2014-04-30"
4.44,4.44,4.44,4.44,0,4.20401,"2014-05-01"
4.44,4.44,4.44,4.44,0,4.20401,"2014-05-02"
4.48,4.48,4.39,4.46,5892700,4.22294,"2014-05-05"
4.47,4.51,4.44,4.46,7120900,4.22294,"2014-05-06"
4.46,4.46,4.37,4.4,6397500,4.16613,"2014-05-07"
4.4,4.45,4.37,4.4,5629900,4.16613,"2014-05-08"
4.4,4.4,4.35,4.38,4876000,4.14719,"2014-05-09"
4.41,4.5,4.39,4.49,11123000,4.25135,"2014-05-12"
4.48,4.49,4.45,4.47,4846800,4.23241,"2014-05-13"
4.47,4.48,4.42,4.43,6737300,4.19454,"2014-05-14"
4.43,4.44,4.33,4.35,8885000,4.11879,"2014-05-15"
4.34,4.36,4.32,4.35,5230600,4.11879,"2014-05-16"
4.35,4.35,4.26,4.3,7072300,4.07145,"2014-05-19"
4.3,4.33,4.29,4.31,3614400,4.08091,"2014-05-20"
4.3,4.33,4.26,4.33,3353700,4.09985,"2014-05-21"
4.33,4.36,4.3,4.31,5539000,4.08091,"2014-05-22"
4.31,4.35,4.29,4.34,4042700,4.10932,"2014-05-23"
4.34,4.38,4.33,4.36,4962700,4.12826,"2014-05-26"
4.36,4.37,4.33,4.33,3206000,4.09985,"2014-05-27"
4.35,4.39,4.31,4.38,5483100,4.14719,"2014-05-28"
4.37,4.38,4.3,4.32,7465400,4.09038,"2014-05-29"
4.33,4.35,4.31,4.33,3598800,4.09985,"2014-05-30"
4.33,4.33,4.33,4.33,0,4.09985,"2014-06-02"
4.32,4.35,4.32,4.32,2922500,4.09038,"2014-06-03"
4.33,4.34,4.28,4.3,2695200,4.07145,"2014-06-04"
4.3,4.39,4.29,4.35,4328800,4.11879,"2014-06-05"
4.33,4.35,4.32,4.34,3267700,4.10932,"2014-06-06"
4.33,4.34,4.3,4.31,2902400,4.08091,"2014-06-09"
4.32,4.34,4.29,4.33,3467900,4.09985,"2014-06-10"
4.33,4.35,4.32,4.35,3956500,4.11879,"2014-06-11"
4.36,4.45,4.34,4.44,15062300,4.20401,"2014-06-12"
4.43,4.45,4.4,4.44,5596400,4.20401,"2014-06-13"
4.44,4.45,4.4,4.43,6354700,4.19454,"2014-06-16"
4.43,4.44,4.37,4.38,4696600,4.14719,"2014-06-17"
4.38,4.39,4.36,4.37,4252600,4.13773,"2014-06-18"
4.37,4.4,4.25,4.28,6851100,4.05251,"2014-06-19"
4.28,4.32,4.26,4.3,2754000,4.07145,"2014-06-20"
4.31,4.33,4.27,4.29,4167000,4.06198,"2014-06-23"
4.29,4.31,4.27,4.3,2878700,4.07145,"2014-06-24"
4.3,4.3,4.26,4.28,3988100,4.05251,"2014-06-25"
4.28,4.32,4.28,4.32,4500200,4.09038,"2014-06-26"
4.32,4.36,4.3,4.34,6068400,4.10932,"2014-06-27"
4.34,4.37,4.34,4.37,4683000,4.13773,"2014-06-30"
4.37,4.38,4.34,4.35,4606500,4.11879,"2014-07-01"
4.36,4.37,4.33,4.37,4433500,4.13773,"2014-07-02"
4.36,4.4,4.35,4.4,7316400,4.16613,"2014-07-03"
4.4,4.41,4.36,4.39,5465200,4.15666,"2014-07-04"
4.39,4.44,4.37,4.39,8924600,4.15666,"2014-07-07"
4.41,4.45,4.36,4.45,10456400,4.21347,"2014-07-08"
4.43,4.44,4.37,4.38,6555800,4.14719,"2014-07-09"
4.38,4.56,4.35,4.45,18938200,4.21347,"2014-07-10"
4.44,4.51,4.42,4.49,11537000,4.25135,"2014-07-11"
4.49,4.52,4.48,4.51,7797600,4.27028,"2014-07-14"
4.52,4.53,4.48,4.52,6769900,4.27975,"2014-07-15"
4.51,4.67,4.51,4.65,22623900,4.40284,"2014-07-16"
4.66,4.67,4.55,4.59,12762300,4.34603,"2014-07-17"
4.67,4.76,4.6,4.63,16528300,4.38391,"2014-07-18"
4.6,4.67,4.55,4.56,8204200,4.31763,"2014-07-21"
4.57,4.63,4.55,4.59,8206500,4.34603,"2014-07-22"
4.61,4.63,4.57,4.59,8744400,4.34603,"2014-07-23"
4.59,4.61,4.55,4.59,16251100,4.34603,"2014-07-24"
4.58,4.66,4.57,4.65,11214500,4.40284,"2014-07-25"
4.68,4.82,4.67,4.81,23630300,4.55434,"2014-07-28"
4.83,4.84,4.78,4.8,17937800,4.54487,"2014-07-29"
4.63,4.63,4.56,4.58,12703900,4.52511,"2014-07-30"
4.58,4.61,4.57,4.61,8653200,4.55475,"2014-07-31"
4.6,4.68,4.54,4.56,18308700,4.50535,"2014-08-01"
4.57,4.65,4.56,4.64,11973600,4.58439,"2014-08-04"
4.63,4.67,4.6,4.67,15233100,4.61403,"2014-08-05"
4.66,4.68,4.63,4.67,16745300,4.61403,"2014-08-06"
4.66,4.68,4.57,4.58,16703800,4.52511,"2014-08-07"
4.58,4.6,4.55,4.58,9897300,4.52511,"2014-08-08"
4.58,4.62,4.56,4.62,11601400,4.56463,"2014-08-11"
4.61,4.61,4.56,4.6,10501500,4.54487,"2014-08-12"
4.59,4.63,4.56,4.62,17230000,4.56463,"2014-08-13"
4.61,4.61,4.55,4.56,12753100,4.50535,"2014-08-14"
4.55,4.61,4.55,4.59,9363400,4.53499,"2014-08-15"
4.59,4.63,4.59,4.62,15790400,4.56463,"2014-08-18"
4.62,4.68,4.61,4.68,20321800,4.62391,"2014-08-19"
4.67,4.7,4.64,4.68,14557100,4.62391,"2014-08-20"
4.68,4.69,4.59,4.62,13143700,4.56463,"2014-08-21"
4.63,4.75,4.6,4.7,20098600,4.64367,"2014-08-22"
4.7,4.72,4.63,4.67,17541000,4.61403,"2014-08-25"
4.66,4.71,4.58,4.62,16988600,4.56463,"2014-08-26"
4.61,4.63,4.56,4.58,10646900,4.52511,"2014-08-27"
4.64,4.69,4.59,4.61,14919400,4.55475,"2014-08-28"
4.59,4.64,4.58,4.64,7206000,4.58439,"2014-08-29"
4.64,4.67,4.62,4.66,11105300,4.60415,"2014-09-01"
4.67,4.7,4.65,4.7,16839600,4.64367,"2014-09-02"
4.7,4.78,4.68,4.74,29882100,4.68319,"2014-09-03"
4.75,4.77,4.72,4.76,18207800,4.70295,"2014-09-04"
4.77,4.8,4.73,4.79,21980100,4.73259,"2014-09-05"
4.79,4.79,4.79,4.79,0,4.73259,"2014-09-08"
4.79,4.83,4.77,4.8,18566200,4.74247,"2014-09-09"
4.78,4.8,4.73,4.78,17972900,4.72271,"2014-09-10"
4.76,4.85,4.73,4.8,21525100,4.74247,"2014-09-11"
4.8,4.99,4.77,4.93,35705900,4.87092,"2014-09-12"
4.91,4.98,4.88,4.94,22068500,4.8808,"2014-09-15"
4.94,5.05,4.79,4.83,37023100,4.77211,"2014-09-16"
4.84,4.87,4.78,4.87,19106800,4.81163,"2014-09-17"
4.86,4.91,4.82,4.89,16468900,4.83139,"2014-09-18"
4.89,4.91,4.84,4.9,13366900,4.84128,"2014-09-19"
4.9,4.92,4.82,4.83,15576300,4.77211,"2014-09-22"
4.82,4.89,4.82,4.88,11458600,4.82152,"2014-09-23"
4.86,4.96,4.84,4.96,19454800,4.90056,"2014-09-24"
4.96,5.09,4.96,5,32989900,4.94008,"2014-09-25"
4.99,5.12,4.99,5.05,23023000,4.98948,"2014-09-26"
5.06,5.13,5.05,5.08,16342200,5.01912,"2014-09-29"
5.08,5.1,5.03,5.07,14772000,5.00924,"2014-09-30"
5.07,5.07,5.07,5.07,0,5.00924,"2014-10-01"
5.07,5.07,5.07,5.07,0,5.00924,"2014-10-02"
5.07,5.07,5.07,5.07,0,5.00924,"2014-10-03"
5.07,5.07,5.07,5.07,0,5.00924,"2014-10-06"
5.07,5.07,5.07,5.07,0,5.00924,"2014-10-07"
5.09,5.1,5.04,5.09,15232000,5.029,"2014-10-08"
5.09,5.14,5.08,5.14,21659600,5.0784,"2014-10-09"
5.13,5.18,5.06,5.17,22584200,5.10804,"2014-10-10"
5.17,5.17,5.08,5.14,15709200,5.0784,"2014-10-13"
5.14,5.16,5.05,5.07,15670000,5.00924,"2014-10-14"
5.07,5.12,5.06,5.1,15754300,5.03888,"2014-10-15"
5.08,5.14,5.04,5.08,17794100,5.01912,"2014-10-16"
5.09,5.09,4.94,4.96,15953400,4.90056,"2014-10-17"
4.98,5.03,4.96,5.02,9892000,4.95984,"2014-10-20"
5.02,5.28,5,5.22,45501500,5.15744,"2014-10-21"
5.21,5.21,5.04,5.06,21965600,4.99936,"2014-10-22"
5.06,5.06,4.88,4.91,18491200,4.85116,"2014-10-23"
4.93,4.96,4.91,4.93,7882500,4.87092,"2014-10-24"
4.92,4.97,4.88,4.92,8969500,4.86104,"2014-10-27"
4.92,5.11,4.91,5.08,14841900,5.01912,"2014-10-28"
5.09,5.23,5.09,5.17,26671500,5.10804,"2014-10-29"
5.1,5.5,5.05,5.34,63191500,5.276,"2014-10-30"
5.31,5.46,5.22,5.34,44276500,5.276,"2014-10-31"
5.38,5.4,5.28,5.32,28011100,5.25624,"2014-11-03"
5.32,5.42,5.22,5.39,38185100,5.3254,"2014-11-04"
5.47,5.64,5.33,5.36,53676400,5.29576,"2014-11-05"
5.43,5.6,5.41,5.51,44072100,5.44396,"2014-11-06"
5.65,6.06,5.61,6.06,80916500,5.98737,"2014-11-07"
5.9,6.36,5.82,6.29,123323300,6.21462,"2014-11-10"
6.2,6.26,5.96,6.09,78726900,6.01701,"2014-11-11"
6.1,6.7,6.07,6.7,122527100,6.6197,"2014-11-12"
6.6,7.15,6.48,6.5,103899000,6.4221,"2014-11-13"
6.57,6.73,6.27,6.58,55635500,6.50114,"2014-11-14"
6.5,6.66,6.31,6.5,44158300,6.4221,"2014-11-17"
6.5,6.5,6.3,6.42,34287500,6.34306,"2014-11-18"
6.39,7.06,6.36,6.98,84517000,6.89635,"2014-11-19"
6.78,7.51,6.75,7.06,83227500,6.97539,"2014-11-20"
7.11,7.27,6.9,7.15,37255200,7.06431,"2014-11-21"
7.19,7.33,6.99,7.17,45489900,7.08407,"2014-11-24"
7.1,7.55,7.04,7.48,54509900,7.39035,"2014-11-25"
7.48,7.73,7.29,7.43,43987500,7.34095,"2014-11-26"
7.44,7.44,7.15,7.26,42567500,7.17299,"2014-11-27"
7.14,7.41,7.1,7.21,28670700,7.12359,"2014-11-28"
7.2,7.2,6.85,6.86,48206300,6.77779,"2014-12-01"
6.88,7,6.79,6.93,57881500,6.84695,"2014-12-02"
6.9,7.05,6.77,7,54074900,6.91611,"2014-12-03"
7,7,7,7,0,6.91611,"2014-12-04"
7.42,7.42,6.85,7.1,73548600,7.01491,"2014-12-05"
7.05,7.41,6.9,7.4,71334900,7.31131,"2014-12-08"
7.3,8.12,7.25,7.49,112549300,7.40023,"2014-12-09"
7.51,7.86,7.21,7.79,70869100,7.69664,"2014-12-10"
8,8.13,7.79,7.86,49962300,7.7658,"2014-12-11"
7.85,7.89,7.51,7.67,39432800,7.57808,"2014-12-12"
7.67,7.78,7.37,7.7,31765900,7.60772,"2014-12-15"
7.6,7.73,7.55,7.7,28434600,7.60772,"2014-12-16"
7.65,7.68,7.45,7.58,30520100,7.48916,"2014-12-17"
7.65,7.69,7.46,7.57,31581000,7.47928,"2014-12-18"
7.54,8.16,7.36,7.81,64378400,7.7164,"2014-12-19"
7.79,8.44,7.77,8.29,107240900,8.19065,"2014-12-22"
8.26,8.26,7.46,7.56,53552300,7.4694,"2014-12-23"
7.51,7.75,7.2,7.39,40761700,7.30143,"2014-12-24"
7.38,7.59,7.25,7.55,26495200,7.45952,"2014-12-25"
7.65,8.02,7.65,7.78,55102000,7.68676,"2014-12-26"
7.76,8,7.63,7.72,43764500,7.62748,"2014-12-29"
7.8,7.85,7.34,7.4,31449300,7.31131,"2014-12-30"
7.45,7.9,7.4,7.81,54586900,7.7164,"2014-12-31"
7.81,7.81,7.81,7.81,0,7.7164,"2015-01-01"
7.81,7.81,7.81,7.81,0,7.7164,"2015-01-02"
7.93,8.27,7.93,8.21,81524800,8.11161,"2015-01-05"
8.22,8.22,7.9,8.09,40859300,7.99304,"2015-01-06"
8.08,8.9,7.93,8.9,104426600,8.79334,"2015-01-07"
8.8,9.3,8.46,8.72,101125300,8.61549,"2015-01-08"
8.55,9.04,8.44,8.5,56065400,8.39813,"2015-01-09"
8.45,8.45,8.07,8.17,35349900,8.07209,"2015-01-12"
8.17,8.45,8.15,8.25,24474500,8.15113,"2015-01-13"
8.24,8.31,7.92,8.03,29866600,7.93376,"2015-01-14"
8.08,8.2,8,8.18,21241200,8.08197,"2015-01-15"
8.35,8.63,8.19,8.39,52916500,8.28945,"2015-01-16"
8,8.38,7.6,7.92,41384400,7.82508,"2015-01-19"
7.9,8.11,7.9,8.04,26196800,7.94364,"2015-01-20"
8.05,8.45,7.99,8.4,32124800,8.29933,"2015-01-21"
8.4,8.55,8.24,8.5,32834300,8.39813,"2015-01-22"
8.5,9.05,8.46,8.91,80417400,8.80322,"2015-01-23"
9,9.8,8.91,9.8,100184100,9.68255,"2015-01-26"
9.81,9.98,9.43,9.96,70042900,9.84063,"2015-01-27"
9.88,10.96,9.72,10.63,95227800,10.5026,"2015-01-28"
10.9,11.69,10.68,11.69,83640600,11.5499,"2015-01-29"
12.27,12.86,11.89,11.98,186764000,11.83642,"2015-01-30"
11.01,11.73,10.78,11.22,119758400,11.08553,"2015-02-02"
11.3,12.22,11.3,11.73,113948300,11.58942,"2015-02-03"
12.5,12.9,12.31,12.9,158725400,12.7454,"2015-02-04"
13,14.19,12.41,13.85,181398200,13.68401,"2015-02-05"
13.4,13.93,12.5,12.66,123718400,12.50827,"2015-02-06"
12.04,12.3,11.39,11.46,108637900,11.32266,"2015-02-09"
11.38,12.12,11.36,11.98,89086400,11.83642,"2015-02-10"
11.82,11.95,11.51,11.65,78202300,11.51038,"2015-02-11"
11.54,11.8,11.32,11.63,72381200,11.49062,"2015-02-12"
11.68,12.58,11.54,12.23,111469200,12.08343,"2015-02-13"
12.5,12.86,12.22,12.41,98438900,12.26127,"2015-02-16"
12.23,12.4,12.08,12.2,50228600,12.05379,"2015-02-17"
12.2,12.2,12.2,12.2,0,12.05379,"2015-02-18"
12.2,12.2,12.2,12.2,0,12.05379,"2015-02-19"
12.2,12.2,12.2,12.2,0,12.05379,"2015-02-20"
12.2,12.2,12.2,12.2,0,12.05379,"2015-02-23"
12.2,12.2,12.2,12.2,0,12.05379,"2015-02-24"
12.2,12.57,11.77,12.42,57323600,12.27115,"2015-02-25"
12.26,12.46,12.11,12.42,50766900,12.27115,"2015-02-26"
12.43,13.2,12.43,12.94,90080900,12.78492,"2015-02-27"
12.99,13.29,12.61,13.18,80656800,13.02204,"2015-03-02"
13.12,13.59,12.8,12.95,78573500,12.7948,"2015-03-03"
12.85,13.17,12.71,12.92,57236700,12.76516,"2015-03-04"
12.79,12.91,12.36,12.49,51510000,12.34031,"2015-03-05"
12.51,12.84,12.36,12.43,39599100,12.28103,"2015-03-06"
12.45,12.6,11.91,12.48,34688900,12.33043,"2015-03-09"
12.49,12.69,12.25,12.47,35183400,12.32055,"2015-03-10"
12.46,12.53,12.14,12.35,35117100,12.20199,"2015-03-11"
12.48,12.55,12.2,12.29,34577900,12.14271,"2015-03-12"
12.32,12.39,12.14,12.33,34741900,12.18223,"2015-03-13"
12.33,12.69,12.27,12.55,57639100,12.39959,"2015-03-16"
12.59,12.96,12.46,12.87,73596400,12.71576,"2015-03-17"
12.92,13,12.7,12.89,63826000,12.73552,"2015-03-18"
12.89,14.18,12.71,14.18,166127700,14.01006,"2015-03-19"
14.44,14.99,14.18,14.96,158633300,14.78071,"2015-03-20"
15.38,16.46,14.52,16.45,143435100,16.25285,"2015-03-23"
16.3,17.75,15.6,17.16,181688800,16.95434,"2015-03-24"
16.8,17.05,16.4,16.47,99788400,16.27261,"2015-03-25"
16.51,16.84,15.7,15.97,90167200,15.77861,"2015-03-26"
16,16.37,15.7,16.03,55198200,15.83789,"2015-03-27"
16.15,17.1,16,16.82,85178600,16.61842,"2015-03-30"
16.8,16.81,16.12,16.24,68120800,16.04537,"2015-03-31"
16.23,16.56,16.05,16.39,49961600,16.19357,"2015-04-01"
16.34,16.62,16.11,16.36,57874000,16.16393,"2015-04-02"
16.31,16.47,16.01,16.28,52431100,16.08489,"2015-04-03"
16.28,16.28,16.28,16.28,0,16.08489,"2015-04-06"
16.32,17.29,16.2,16.84,93995100,16.63818,"2015-04-07"
16.89,17.08,16.21,16.58,64322100,16.38129,"2015-04-08"
16.58,16.79,15.59,16.24,60305000,16.04537,"2015-04-09"
16.21,16.56,15.86,16.4,49283200,16.20345,"2015-04-10"
16.4,17,16.17,16.99,92388900,16.78638,"2015-04-13"
16.98,18.69,16.68,18.69,136333900,18.46601,"2015-04-14"
19.17,19.69,18.49,18.68,128355000,18.45613,"2015-04-15"
18.5,20.55,17.6,20.55,135962800,20.30371,"2015-04-16"
21.5,22.6,20.51,20.57,181508300,20.32348,"2015-04-17"
20,21.62,19.2,19.95,122961900,19.71091,"2015-04-20"
19.66,20.4,19.03,20.1,78627100,19.85911,"2015-04-21"
20.15,21.09,20.15,20.51,78702500,20.2642,"2015-04-22"
20.51,20.62,19.81,19.95,73061900,19.71091,"2015-04-23"
19.96,20.49,19.6,20.08,60834000,19.83935,"2015-04-24"
20.5,22.09,20.02,22.09,109968600,21.82526,"2015-04-27"
23,24.25,22.2,23.56,160340600,23.27764,"2015-04-28"
